chunk_id,project_id,source_type,source_id,content,clean_query,noise_category,noisy_query
38,1,task,32,회의록 문서 업로드와 상태 조회를 제공한다 - [Jira01 재검증 테스트 삽입] WF-177,회의록 문서 업로드와 상태 조회를 제공한다 업무는 어떤 내용이야?,대화맥락형,저번에 물어봤던 거 말고 이번엔 회의록 문서 업로드와 상태 조회를 제공한다 업무는 어떤 내용이야?
116,1,task,110,기여도 조회 API 구현 - [Jira01 재검증 테스트 삽입] WF-255,기여도 조회 API 구현 업무는 어떤 내용이야?,감정재촉형,기여도 조회 API 구현 업무는 어떤 내용이야? 급한데 빨리 부탁해
60,1,task,54,FS-4 심사자/기여도/QA (통합) - [Jira01 재검증 테스트 삽입] WF-199,FS-4 심사자/기여도/QA (통합) 업무는 어떤 내용이야?,감정재촉형,FS-4 심사자/기여도/QA (통합) 업무는 어떤 내용이야??! 빨리 좀 알려줄 수 있어?
67,1,task,61,프로젝트 목록/생성 UI 구현 - [Jira01 재검증 테스트 삽입] WF-206,프로젝트 목록/생성 UI 구현 업무는 어떤 내용이야?,사교인사형,"혹시 바쁘신데 죄송한데, 프로젝트 목록/생성 UI 구현 업무는 어떤 내용이야?"
19,1,task,17,팀장 검토용 To-Do 승인 화면 점검 - 팀장 검토용 To-Do 승인 화면 점검,팀장 검토용 To-Do 승인 화면 점검 업무는 어떤 내용이야?,구어체잡음형,음.. 팀장 검토용 To-Do 승인 화면 점검 업무는 어떤 내용이야?
91,1,task,85,팀원별 업무량을 표시한다 - [Jira01 재검증 테스트 삽입] WF-230,팀원별 업무량을 표시한다 업무는 어떤 내용이야?,대화맥락형,저번에 물어봤던 거 말고 이번엔 팀원별 업무량을 표시한다 업무는 어떤 내용이야?
34,1,meeting,3,"회의록_회의록_meeting_04_20260713_20260714 내용을 분석해 핵심 결정사항 2건, 업무 후보 3건, 위험요소 1건을 추출했습니다. 결정사항: 회의록 분석 결과를 요약, 결정사항, To-Do, 위험요소로 구조화한다., 생성된 To-Do는 팀장 검토 후 업무 보드에 등록한다. 위험요소: 담당자와 마감일이 명확하지 않은 업무는 일정 지연으로 이어질 수 있다.",회의에서 회의록_회의록_meeting_04_20260713_20260714 내용을 분석해 핵심 결정사항 관련해서 어떤 이야기가 나왔어?,감정재촉형,회의에서 회의록_회의록_meeting_04_20260713_20260714 내용을 분석해 핵심 결정사항 관련해서 어떤 이야기가 나왔어??! 빨리 좀 알려줄 수 있어?
116,1,task,110,기여도 조회 API 구현 - [Jira01 재검증 테스트 삽입] WF-255,기여도 조회 API 구현 업무는 어떤 내용이야?,대화맥락형,이어서 궁금한 게 있는데 기여도 조회 API 구현 업무는 어떤 내용이야?
80,1,task,74,To-Do 후보를 검토 후 업무로 승인한다 - [Jira01 재검증 테스트 삽입] WF-219,To-Do 후보를 검토 후 업무로 승인한다 업무는 어떤 내용이야?,부가설명형,To-Do 후보를 검토 후 업무로 승인한다 업무는 어떤 내용이야? (회의 관련 확인용 질문)
88,1,task,82,지연 위험도 baseline 모델 구현 - [Jira01 재검증 테스트 삽입] WF-227,지연 위험도 baseline 모델 구현 업무는 어떤 내용이야?,구어체잡음형,지연 위험도 baseline 모델 구현 업무는 어떤 내용이야? ㅋㅋ 그냥 확인차
51,1,task,45,통합 QA와 권한 시나리오를 검증한다 - [Jira01 재검증 테스트 삽입] WF-190,통합 QA와 권한 시나리오를 검증한다 업무는 어떤 내용이야?,부가설명형,통합 QA와 권한 시나리오를 검증한다 업무는 어떤 내용이야? (그냥 확인차 물어봄)
130,1,task,124,API 경로 명세 정리 - [Jira01 재검증 테스트 삽입] WF-269,API 경로 명세 정리 업무는 어떤 내용이야?,대화맥락형,저번에 물어봤던 거 말고 이번엔 API 경로 명세 정리 업무는 어떤 내용이야?
112,1,task,106,업무 상세 우측 패널 구현 - [Jira01 재검증 테스트 삽입] WF-251,업무 상세 우측 패널 구현 업무는 어떤 내용이야?,대화맥락형,이어서 궁금한 게 있는데 업무 상세 우측 패널 구현 업무는 어떤 내용이야?
34,1,meeting,3,"회의록_회의록_meeting_04_20260713_20260714 내용을 분석해 핵심 결정사항 2건, 업무 후보 3건, 위험요소 1건을 추출했습니다. 결정사항: 회의록 분석 결과를 요약, 결정사항, To-Do, 위험요소로 구조화한다., 생성된 To-Do는 팀장 검토 후 업무 보드에 등록한다. 위험요소: 담당자와 마감일이 명확하지 않은 업무는 일정 지연으로 이어질 수 있다.",회의에서 회의록_회의록_meeting_04_20260713_20260714 내용을 분석해 핵심 결정사항 관련해서 어떤 이야기가 나왔어?,구어체잡음형,회의에서 회의록_회의록_meeting_04_20260713_20260714 내용을 분석해 핵심 결정사항 관련해서 어떤 이야기가 나왔어? ㅋㅋ 그냥 확인차
105,1,task,99,임베딩 파이프라인 지원 구현 - [Jira01 재검증 테스트 삽입] WF-244,임베딩 파이프라인 지원 구현 업무는 어떤 내용이야?,사교인사형,"수고 많으세요, 임베딩 파이프라인 지원 구현 업무는 어떤 내용이야?"
89,1,task,83,/ai/predict/delay 연동 및 예측 저장 구현 - [Jira01 재검증 테스트 삽입] WF-228,/ai/predict/delay 연동 및 예측 저장 구현 업무는 어떤 내용이야?,대화맥락형,"아까 말한 거에 이어서, /ai/predict/delay 연동 및 예측 저장 구현 업무는 어떤 내용이야?"
44,1,task,38,프로젝트 문서를 RAG 인덱싱한다 - [Jira01 재검증 테스트 삽입] WF-183,프로젝트 문서를 RAG 인덱싱한다 업무는 어떤 내용이야?,감정재촉형,프로젝트 문서를 RAG 인덱싱한다 업무는 어떤 내용이야??! 빨리 좀 알려줄 수 있어?
86,1,task,80,activities 이벤트 로그 저장 구현 - [Jira01 재검증 테스트 삽입] WF-225,activities 이벤트 로그 저장 구현 업무는 어떤 내용이야?,대화맥락형,이어서 궁금한 게 있는데 activities 이벤트 로그 저장 구현 업무는 어떤 내용이야?
56,1,task,50,FS-3 대시보드/지연 위험도 - [Jira01 재검증 테스트 삽입] WF-195,FS-3 대시보드/지연 위험도 업무는 어떤 내용이야?,구어체잡음형,FS-3 대시보드/지연 위험도 업무는 어떤 내용이야?~ 궁금해서!
119,1,task,113,권한/RBAC 테스트 케이스 작성 및 실행 - [Jira01 재검증 테스트 삽입] WF-258,권한/RBAC 테스트 케이스 작성 및 실행 업무는 어떤 내용이야?,사교인사형,"수고 많으세요, 권한/RBAC 테스트 케이스 작성 및 실행 업무는 어떤 내용이야?"
93,1,task,87,프로젝트 문서를 RAG 인덱싱한다 - [Jira01 재검증 테스트 삽입] WF-232,프로젝트 문서를 RAG 인덱싱한다 업무는 어떤 내용이야?,구어체잡음형,프로젝트 문서를 RAG 인덱싱한다 업무는 어떤 내용이야?~ 궁금해서!
49,1,task,43,카테고리별 업무 생성과 상세 패널을 제공한다 - [Jira01 재검증 테스트 삽입] WF-188,카테고리별 업무 생성과 상세 패널을 제공한다 업무는 어떤 내용이야?,감정재촉형,카테고리별 업무 생성과 상세 패널을 제공한다 업무는 어떤 내용이야??! 빨리 좀 알려줄 수 있어?
37,1,task,31,역할별 마이페이지 셸을 제공한다 - [Jira01 재검증 테스트 삽입] WF-176,역할별 마이페이지 셸을 제공한다 업무는 어떤 내용이야?,감정재촉형,역할별 마이페이지 셸을 제공한다 업무는 어떤 내용이야??! 빨리 좀 알려줄 수 있어?
98,1,task,92,/assistant/ask API와 권한 필터 구현 - [Jira01 재검증 테스트 삽입] WF-237,/assistant/ask API와 권한 필터 구현 업무는 어떤 내용이야?,부가설명형,/assistant/ask API와 권한 필터 구현 업무는 어떤 내용이야? (langsmith 관련 확인용 질문)
83,1,task,77,프로젝트 대시보드 기본 집계를 제공한다 - [Jira01 재검증 테스트 삽입] WF-222,프로젝트 대시보드 기본 집계를 제공한다 업무는 어떤 내용이야?,구어체잡음형,음.. 프로젝트 대시보드 기본 집계를 제공한다 업무는 어떤 내용이야?
84,1,task,78,대시보드 카드/차트 UI 구현 - [Jira01 재검증 테스트 삽입] WF-223,대시보드 카드/차트 UI 구현 업무는 어떤 내용이야?,부가설명형,대시보드 카드/차트 UI 구현 업무는 어떤 내용이야? (참고용으로 물어보는 거야)
40,1,task,34,To-Do 후보를 검토 후 업무로 승인한다 - [Jira01 재검증 테스트 삽입] WF-179,To-Do 후보를 검토 후 업무로 승인한다 업무는 어떤 내용이야?,사교인사형,"수고 많으세요, To-Do 후보를 검토 후 업무로 승인한다 업무는 어떤 내용이야?"
52,1,task,46,공통 API 규칙과 응답 envelope를 적용한다 - [Jira01 재검증 테스트 삽입] WF-191,공통 API 규칙과 응답 envelope를 적용한다 업무는 어떤 내용이야?,구어체잡음형,공통 API 규칙과 응답 envelope를 적용한다 업무는 어떤 내용이야?~ 궁금해서!
53,1,task,47,비동기 처리와 상태 폴링 기반을 구축한다 - [Jira01 재검증 테스트 삽입] WF-192,비동기 처리와 상태 폴링 기반을 구축한다 업무는 어떤 내용이야?,구어체잡음형,비동기 처리와 상태 폴링 기반을 구축한다 업무는 어떤 내용이야?~ 궁금해서!
33,1,meeting,2,"meeting_01 내용을 분석해 핵심 결정사항 5건, 업무 후보 6건, 위험요소 3건을 추출했습니다. 결정사항: 우선 문서 업로드 기반으로 회의 요약, 결정사항, 위험요소, To-Do 후보를 JSON으로 추출하는 기능부터 만들겠습니다, 할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-Do가 팀장 승인 후 업무 보드에 들어오게 연결하겠습니다, 회의록, 업무, 산출물 데이터를 임베딩하고 사용자가 프로젝트 관련 질문을 하면 근거와 함께 답변하도록 하겠습니다, 고무서: 오늘 결정사항은 세 가지입니다, success, data, error 구조로 통일하는 게 좋겠습니다 위험요소: 우선 문서 업로드 기반으로 회의 요약, 결정사항, 위험요소, To-Do 후보를 JSON으로 추출하는 기능부터 만들겠습니다, ML 지연 위험도는 처음에는 규칙 기반으로 만들고, 데이터가 생기면 모델로 바꾸는 방향이 좋겠습니다, 고무서: 위험요소는 일정이 촉박하다는 점입니다","회의에서 meeting_01 내용을 분석해 핵심 결정사항 5건, 업무 후보 6건, 위험요소 3건을 추출했습니다. 결정 관련해서 어떤 이야기가 나왔어?",구어체잡음형,"회의에서 meeting_01 내용을 분석해 핵심 결정사항 5건, 업무 후보 6건, 위험요소 3건을 추출했습니다. 결정 관련해서 어떤 이야기가 나왔어? ㅋㅋ 그냥 확인차"
127,1,task,121,실제 비동기 분석 처리 구현 - [Jira01 재검증 테스트 삽입] WF-266,실제 비동기 분석 처리 구현 업무는 어떤 내용이야?,사교인사형,"혹시 바쁘신데 죄송한데, 실제 비동기 분석 처리 구현 업무는 어떤 내용이야?"
109,1,task,103,Task CRUD API 구현 - [Jira01 재검증 테스트 삽입] WF-248,Task CRUD API 구현 업무는 어떤 내용이야?,대화맥락형,"다른 거 말고, Task CRUD API 구현 업무는 어떤 내용이야?"
64,1,task,58,로그인/refresh/logout API 구현 - [Jira01 재검증 테스트 삽입] WF-203,로그인/refresh/logout API 구현 업무는 어떤 내용이야?,구어체잡음형,음.. 로그인/refresh/logout API 구현 업무는 어떤 내용이야?
48,1,task,42,상태 기반 칸반 업무 보드를 제공한다 - [Jira01 재검증 테스트 삽입] WF-187,상태 기반 칸반 업무 보드를 제공한다 업무는 어떤 내용이야?,사교인사형,"안녕하세요, 상태 기반 칸반 업무 보드를 제공한다 업무는 어떤 내용이야?"
68,1,task,62,프로젝트 CRUD 및 초대 API 구현 - [Jira01 재검증 테스트 삽입] WF-207,프로젝트 CRUD 및 초대 API 구현 업무는 어떤 내용이야?,대화맥락형,이어서 궁금한 게 있는데 프로젝트 CRUD 및 초대 API 구현 업무는 어떤 내용이야?
84,1,task,78,대시보드 카드/차트 UI 구현 - [Jira01 재검증 테스트 삽입] WF-223,대시보드 카드/차트 UI 구현 업무는 어떤 내용이야?,부가설명형,대시보드 카드/차트 UI 구현 업무는 어떤 내용이야? (성능 관련 확인용 질문)
131,1,task,125,실패 상태 저장 / 재시도 처리 - [Jira01 재검증 테스트 삽입] WF-270,실패 상태 저장 / 재시도 처리 업무는 어떤 내용이야?,구어체잡음형,실패 상태 저장 / 재시도 처리 업무는 어떤 내용이야? ㅋㅋ 그냥 확인차
104,1,task,98,지연 위험도 모델 학습/평가 지원 - [Jira01 재검증 테스트 삽입] WF-243,지연 위험도 모델 학습/평가 지원 업무는 어떤 내용이야?,부가설명형,지연 위험도 모델 학습/평가 지원 업무는 어떤 내용이야? (참고용으로 물어보는 거야)
123,1,task,117,프론트 API 클라이언트 공통 처리 구현 - [Jira01 재검증 테스트 삽입] WF-262,프론트 API 클라이언트 공통 처리 구현 업무는 어떤 내용이야?,부가설명형,프론트 API 클라이언트 공통 처리 구현 업무는 어떤 내용이야? (디버깅 관련 확인용 질문)
120,1,task,114,최종 데모 E2E 시나리오 검증 - [Jira01 재검증 테스트 삽입] WF-259,최종 데모 E2E 시나리오 검증 업무는 어떤 내용이야?,대화맥락형,이어서 궁금한 게 있는데 최종 데모 E2E 시나리오 검증 업무는 어떤 내용이야?
82,1,task,76,To-Do 승인 API 구현 - [Jira01 재검증 테스트 삽입] WF-221,To-Do 승인 API 구현 업무는 어떤 내용이야?,구어체잡음형,To-Do 승인 API 구현 업무는 어떤 내용이야? 근데 이거 그냥 궁금해서 물어보는 거야
114,1,task,108,심사자 전용 기여도 리포트를 제공한다 - [Jira01 재검증 테스트 삽입] WF-253,심사자 전용 기여도 리포트를 제공한다 업무는 어떤 내용이야?,대화맥락형,이어서 궁금한 게 있는데 심사자 전용 기여도 리포트를 제공한다 업무는 어떤 내용이야?
107,1,task,101,상태 기반 칸반 업무 보드를 제공한다 - [Jira01 재검증 테스트 삽입] WF-246,상태 기반 칸반 업무 보드를 제공한다 업무는 어떤 내용이야?,부가설명형,상태 기반 칸반 업무 보드를 제공한다 업무는 어떤 내용이야? (성능 테스트)
85,1,task,79,dashboard summary/workload API 구현 - [Jira01 재검증 테스트 삽입] WF-224,dashboard summary/workload API 구현 업무는 어떤 내용이야?,구어체잡음형,dashboard summary/workload API 구현 업무는 어떤 내용이야? 근데 이거 그냥 궁금해서 물어보는 거야
113,1,task,107,체크리스트 API 구현 - [Jira01 재검증 테스트 삽입] WF-252,체크리스트 API 구현 업무는 어떤 내용이야?,사교인사형,"수고 많으세요, 체크리스트 API 구현 업무는 어떤 내용이야?"
74,1,task,68,회의록 업로드 화면 구현 - [Jira01 재검증 테스트 삽입] WF-213,회의록 업로드 화면 구현 업무는 어떤 내용이야?,사교인사형,"안녕하세요, 회의록 업로드 화면 구현 업무는 어떤 내용이야?"
127,1,task,121,실제 비동기 분석 처리 구현 - [Jira01 재검증 테스트 삽입] WF-266,실제 비동기 분석 처리 구현 업무는 어떤 내용이야?,부가설명형,실제 비동기 분석 처리 구현 업무는 어떤 내용이야? (참고용으로 물어보는 거야)
77,1,task,71,/ai/meeting/analyze 엔드포인트 구현 - [Jira01 재검증 테스트 삽입] WF-216,/ai/meeting/analyze 엔드포인트 구현 업무는 어떤 내용이야?,대화맥락형,저번에 물어봤던 거 말고 이번엔 /ai/meeting/analyze 엔드포인트 구현 업무는 어떤 내용이야?
104,1,task,98,지연 위험도 모델 학습/평가 지원 - [Jira01 재검증 테스트 삽입] WF-243,지연 위험도 모델 학습/평가 지원 업무는 어떤 내용이야?,감정재촉형,지연 위험도 모델 학습/평가 지원 업무는 어떤 내용이야? 급한데 빨리 부탁해
15,1,action_item,9,회의록 AI 분석 API 구현 - 회의록 AI 분석 API 구현,회의록 AI 분석 API 구현 관련해서 뭘 해야 해?,대화맥락형,저번에 물어봤던 거 말고 이번엔 회의록 AI 분석 API 구현 관련해서 뭘 해야 해?
35,1,task,29,로그인과 JWT 세션을 제공한다 - [Jira01 재검증 테스트 삽입] WF-174,로그인과 JWT 세션을 제공한다 업무는 어떤 내용이야?,대화맥락형,"다른 거 말고, 로그인과 JWT 세션을 제공한다 업무는 어떤 내용이야?"
92,1,task,86,팀원별 업무량 차트/과부하 표시 구현 - [Jira01 재검증 테스트 삽입] WF-231,팀원별 업무량 차트/과부하 표시 구현 업무는 어떤 내용이야?,대화맥락형,"다른 거 말고, 팀원별 업무량 차트/과부하 표시 구현 업무는 어떤 내용이야?"
24,1,task,7,박상준: AI Assistant는 RAG 구조로 설계하겠습니다 - 박상준: AI Assistant는 RAG 구조로 설계하겠습니다,박상준: AI Assistant는 RAG 구조로 설계하겠습니다 업무는 어떤 내용이야?,대화맥락형,"아까 말한 거에 이어서, 박상준: AI Assistant는 RAG 구조로 설계하겠습니다 업무는 어떤 내용이야?"
70,1,task,64,역할별 마이페이지 셸을 제공한다 - [Jira01 재검증 테스트 삽입] WF-209,역할별 마이페이지 셸을 제공한다 업무는 어떤 내용이야?,대화맥락형,"다른 거 말고, 역할별 마이페이지 셸을 제공한다 업무는 어떤 내용이야?"
9,1,action_item,4,"Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… - Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권한을 7월 12일까지 기본 구조로 구현하겠습니다","Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… 관련해서 뭘 해야 해?",부가설명형,"Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… 관련해서 뭘 해야 해? (회의 관련 확인용 질문)"
72,1,task,66,역할별 마이페이지 라우트/위젯 구현 - [Jira01 재검증 테스트 삽입] WF-211,역할별 마이페이지 라우트/위젯 구현 업무는 어떤 내용이야?,구어체잡음형,역할별 마이페이지 라우트/위젯 구현 업무는 어떤 내용이야? 근데 이거 그냥 궁금해서 물어보는 거야
26,1,task,5,"할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-D… - 할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-Do가 팀장 승인 후 업무 보드에 들어오게 연결하겠습니다","할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-D… 업무는 어떤 내용이야?",부가설명형,"할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-D… 업무는 어떤 내용이야? (QA 관련 확인용 질문)"
86,1,task,80,activities 이벤트 로그 저장 구현 - [Jira01 재검증 테스트 삽입] WF-225,activities 이벤트 로그 저장 구현 업무는 어떤 내용이야?,구어체잡음형,activities 이벤트 로그 저장 구현 업무는 어떤 내용이야? ㅋㅋ 그냥 확인차
118,1,task,112,통합 QA와 권한 시나리오를 검증한다 - [Jira01 재검증 테스트 삽입] WF-257,통합 QA와 권한 시나리오를 검증한다 업무는 어떤 내용이야?,사교인사형,"수고 많으세요, 통합 QA와 권한 시나리오를 검증한다 업무는 어떤 내용이야?"
114,1,task,108,심사자 전용 기여도 리포트를 제공한다 - [Jira01 재검증 테스트 삽입] WF-253,심사자 전용 기여도 리포트를 제공한다 업무는 어떤 내용이야?,대화맥락형,저번에 물어봤던 거 말고 이번엔 심사자 전용 기여도 리포트를 제공한다 업무는 어떤 내용이야?
113,1,task,107,체크리스트 API 구현 - [Jira01 재검증 테스트 삽입] WF-252,체크리스트 API 구현 업무는 어떤 내용이야?,감정재촉형,체크리스트 API 구현 업무는 어떤 내용이야? 좀 답답해서 그러는데
125,1,task,119,Redis Queue 작업 처리 구조 구현 - [Jira01 재검증 테스트 삽입] WF-264,Redis Queue 작업 처리 구조 구현 업무는 어떤 내용이야?,감정재촉형,Redis Queue 작업 처리 구조 구현 업무는 어떤 내용이야? 급한데 빨리 부탁해
96,1,task,90,출처 포함 프로젝트 Q&A를 제공한다 - [Jira01 재검증 테스트 삽입] WF-235,출처 포함 프로젝트 Q&A를 제공한다 업무는 어떤 내용이야?,부가설명형,출처 포함 프로젝트 Q&A를 제공한다 업무는 어떤 내용이야? (성능 관련 확인용 질문)
16,1,action_item,11,팀장 검토용 To-Do 승인 화면 점검 - 팀장 검토용 To-Do 승인 화면 점검,팀장 검토용 To-Do 승인 화면 점검 관련해서 뭘 해야 해?,대화맥락형,저번에 물어봤던 거 말고 이번엔 팀장 검토용 To-Do 승인 화면 점검 관련해서 뭘 해야 해?
75,1,task,69,회의록 업로드 API 및 메타데이터 저장 구현 - [Jira01 재검증 테스트 삽입] WF-214,회의록 업로드 API 및 메타데이터 저장 구현 업무는 어떤 내용이야?,부가설명형,회의록 업로드 API 및 메타데이터 저장 구현 업무는 어떤 내용이야? (성능 관련 확인용 질문)
35,1,task,29,로그인과 JWT 세션을 제공한다 - [Jira01 재검증 테스트 삽입] WF-174,로그인과 JWT 세션을 제공한다 업무는 어떤 내용이야?,사교인사형,"혹시 바쁘신데 죄송한데, 로그인과 JWT 세션을 제공한다 업무는 어떤 내용이야?"
97,1,task,91,Assistant 채팅 UI 구현 - [Jira01 재검증 테스트 삽입] WF-236,Assistant 채팅 UI 구현 업무는 어떤 내용이야?,대화맥락형,"아까 말한 거에 이어서, Assistant 채팅 UI 구현 업무는 어떤 내용이야?"
76,1,task,70,LLM 회의 분석 결과를 구조화한다 - [Jira01 재검증 테스트 삽입] WF-215,LLM 회의 분석 결과를 구조화한다 업무는 어떤 내용이야?,부가설명형,LLM 회의 분석 결과를 구조화한다 업무는 어떤 내용이야? (성능 테스트)
91,1,task,85,팀원별 업무량을 표시한다 - [Jira01 재검증 테스트 삽입] WF-230,팀원별 업무량을 표시한다 업무는 어떤 내용이야?,구어체잡음형,팀원별 업무량을 표시한다 업무는 어떤 내용이야?~ 궁금해서!
62,1,task,56,로그인과 JWT 세션을 제공한다 - [Jira01 재검증 테스트 삽입] WF-201,로그인과 JWT 세션을 제공한다 업무는 어떤 내용이야?,대화맥락형,저번에 물어봤던 거 말고 이번엔 로그인과 JWT 세션을 제공한다 업무는 어떤 내용이야?
74,1,task,68,회의록 업로드 화면 구현 - [Jira01 재검증 테스트 삽입] WF-213,회의록 업로드 화면 구현 업무는 어떤 내용이야?,사교인사형,"수고 많으세요, 회의록 업로드 화면 구현 업무는 어떤 내용이야?"
123,1,task,117,프론트 API 클라이언트 공통 처리 구현 - [Jira01 재검증 테스트 삽입] WF-262,프론트 API 클라이언트 공통 처리 구현 업무는 어떤 내용이야?,부가설명형,프론트 API 클라이언트 공통 처리 구현 업무는 어떤 내용이야? (그냥 확인차 물어봄)
30,1,task,14,"둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다 - 둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다","둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다 업무는 어떤 내용이야?",구어체잡음형,"둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다 업무는 어떤 내용이야? 근데 이거 그냥 궁금해서 물어보는 거야"
54,1,task,48,FS-1 인증/프로젝트/RBAC - [Jira01 재검증 테스트 삽입] WF-193,FS-1 인증/프로젝트/RBAC 업무는 어떤 내용이야?,감정재촉형,FS-1 인증/프로젝트/RBAC 업무는 어떤 내용이야??! 빨리 좀 알려줄 수 있어?
104,1,task,98,지연 위험도 모델 학습/평가 지원 - [Jira01 재검증 테스트 삽입] WF-243,지연 위험도 모델 학습/평가 지원 업무는 어떤 내용이야?,사교인사형,"안녕하세요, 지연 위험도 모델 학습/평가 지원 업무는 어떤 내용이야?"
54,1,task,48,FS-1 인증/프로젝트/RBAC - [Jira01 재검증 테스트 삽입] WF-193,FS-1 인증/프로젝트/RBAC 업무는 어떤 내용이야?,부가설명형,FS-1 인증/프로젝트/RBAC 업무는 어떤 내용이야? (참고용으로 물어보는 거야)
100,1,task,94,업무 편중 점수 모델을 제공한다 - [Jira01 재검증 테스트 삽입] WF-239,업무 편중 점수 모델을 제공한다 업무는 어떤 내용이야?,구어체잡음형,업무 편중 점수 모델을 제공한다 업무는 어떤 내용이야? ㅋㅋ 그냥 확인차
113,1,task,107,체크리스트 API 구현 - [Jira01 재검증 테스트 삽입] WF-252,체크리스트 API 구현 업무는 어떤 내용이야?,사교인사형,"혹시 바쁘신데 죄송한데, 체크리스트 API 구현 업무는 어떤 내용이야?"
32,1,task,11,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 - 다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 업무는 어떤 내용이야?,부가설명형,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 업무는 어떤 내용이야? (디버깅 관련 확인용 질문)
1,1,meeting,1,오늘 회의에서는 로그인 페이지 UI 개선과 결제 API 연동 일정을 논의했습니다. 결제 API는 다음 주 화요일까지 완료하기로 결정했습니다.,회의에서 오늘 회의에서는 로그인 페이지 UI 개선과 결제 API 연동 일정을 논의했습니다. 결제 API는 다음 주 화 관련해서 어떤 이야기가 나왔어?,대화맥락형,저번에 물어봤던 거 말고 이번엔 회의에서 오늘 회의에서는 로그인 페이지 UI 개선과 결제 API 연동 일정을 논의했습니다. 결제 API는 다음 주 화 관련해서 어떤 이야기가 나왔어?
101,1,task,95,업무 편중 피처 설계 및 데이터 준비 - [Jira01 재검증 테스트 삽입] WF-240,업무 편중 피처 설계 및 데이터 준비 업무는 어떤 내용이야?,대화맥락형,저번에 물어봤던 거 말고 이번엔 업무 편중 피처 설계 및 데이터 준비 업무는 어떤 내용이야?
85,1,task,79,dashboard summary/workload API 구현 - [Jira01 재검증 테스트 삽입] WF-224,dashboard summary/workload API 구현 업무는 어떤 내용이야?,부가설명형,dashboard summary/workload API 구현 업무는 어떤 내용이야? (QA 테스트)
119,1,task,113,권한/RBAC 테스트 케이스 작성 및 실행 - [Jira01 재검증 테스트 삽입] WF-258,권한/RBAC 테스트 케이스 작성 및 실행 업무는 어떤 내용이야?,사교인사형,"안녕하세요, 권한/RBAC 테스트 케이스 작성 및 실행 업무는 어떤 내용이야?"
81,1,task,75,To-Do 후보 검토/수정 UI 구현 - [Jira01 재검증 테스트 삽입] WF-220,To-Do 후보 검토/수정 UI 구현 업무는 어떤 내용이야?,대화맥락형,"다른 거 말고, To-Do 후보 검토/수정 UI 구현 업무는 어떤 내용이야?"
97,1,task,91,Assistant 채팅 UI 구현 - [Jira01 재검증 테스트 삽입] WF-236,Assistant 채팅 UI 구현 업무는 어떤 내용이야?,구어체잡음형,Assistant 채팅 UI 구현 업무는 어떤 내용이야?~ 궁금해서!
73,1,task,67,회의록 문서 업로드와 상태 조회를 제공한다 - [Jira01 재검증 테스트 삽입] WF-212,회의록 문서 업로드와 상태 조회를 제공한다 업무는 어떤 내용이야?,부가설명형,회의록 문서 업로드와 상태 조회를 제공한다 업무는 어떤 내용이야? (QA 관련 확인용 질문)
95,1,task,89,/ai/rag/index 엔드포인트 구현 - [Jira01 재검증 테스트 삽입] WF-234,/ai/rag/index 엔드포인트 구현 업무는 어떤 내용이야?,구어체잡음형,음.. /ai/rag/index 엔드포인트 구현 업무는 어떤 내용이야?
90,1,task,84,업무 상세/대시보드 위험도 표시 구현 - [Jira01 재검증 테스트 삽입] WF-229,업무 상세/대시보드 위험도 표시 구현 업무는 어떤 내용이야?,부가설명형,업무 상세/대시보드 위험도 표시 구현 업무는 어떤 내용이야? (QA 테스트)
17,1,task,1,테스트 회의록입니다 - desc,테스트 회의록입니다 업무는 어떤 내용이야?,구어체잡음형,테스트 회의록입니다 업무는 어떤 내용이야? ㅋㅋ 그냥 확인차
105,1,task,99,임베딩 파이프라인 지원 구현 - [Jira01 재검증 테스트 삽입] WF-244,임베딩 파이프라인 지원 구현 업무는 어떤 내용이야?,대화맥락형,이어서 궁금한 게 있는데 임베딩 파이프라인 지원 구현 업무는 어떤 내용이야?
